TradingDate,STB,VIC,SSI,MSN,FPT,HAG,KDC,EIB,DPM,VNM,REE,OGC,IJC,VCB,PNJ,BVH,ITA,HPG,CTG,SJS,QCG,PVD,CII,SBT,VSH,KDH,DIG,HVG,GMD
2017-01-03,8790.0,30559.0,8804.0,33664.0,15741.0,5350.0,28911.0,7875.0,12788.0,69459.0,17301.0,1300.0,4753.0,27400.0,22018.0,51737.0,3940.0,6869.0,11104.0,18484.0,3192.0,14325.0,27841.0,21262.0,12661.0,9209.0,3945.0,8900.0,17687.0
2017-01-04,8200.0,30889.0,8804.0,34258.0,15881.0,5500.0,28911.0,8208.0,12932.0,69569.0,17301.0,1250.0,4776.0,27216.0,22084.0,52435.0,3940.0,6869.0,11311.0,18211.0,3246.0,14738.0,28260.0,20771.0,12539.0,9209.0,3971.0,9240.0,17655.0
2017-01-05,8580.0,31073.0,8826.0,34042.0,15828.0,5400.0,28437.0,7958.0,12846.0,69459.0,17508.0,1240.0,4892.0,27327.0,22117.0,53307.0,4150.0,6884.0,11379.0,18445.0,3282.0,14704.0,28027.0,20608.0,12297.0,8956.0,3987.0,9430.0,17720.0
2017-01-06,8780.0,31661.0,8914.0,34096.0,15776.0,5360.0,28200.0,8125.0,12673.0,69076.0,17301.0,1240.0,5037.0,27878.0,22744.0,53569.0,4180.0,6775.0,11483.0,18406.0,3084.0,14669.0,28912.0,20526.0,12499.0,9094.0,4038.0,9360.0,18182.0
2017-01-09,8990.0,31734.0,9002.0,33773.0,15864.0,5230.0,28595.0,8108.0,12932.0,69076.0,17231.0,1230.0,5025.0,28467.0,23074.0,53744.0,4110.0,6736.0,11793.0,18328.0,3138.0,14807.0,30076.0,20444.0,12539.0,9094.0,4126.0,9260.0,18182.0
2017-01-10,9000.0,31514.0,8936.0,34366.0,16144.0,5220.0,28319.0,8000.0,13248.0,69130.0,16747.0,1270.0,4950.0,28246.0,23041.0,53046.0,4100.0,6845.0,11655.0,18211.0,3138.0,14600.0,29610.0,20362.0,12620.0,9094.0,4126.0,9160.0,18017.0
2017-01-11,9030.0,31587.0,8914.0,34150.0,16179.0,5180.0,28437.0,8000.0,13162.0,69624.0,17093.0,1280.0,4961.0,28283.0,22909.0,53133.0,4090.0,6869.0,12207.0,18484.0,3084.0,14669.0,29797.0,20362.0,12539.0,9140.0,4100.0,9210.0,18840.0
2017-01-12,9040.0,31587.0,8980.0,33827.0,16127.0,5210.0,28437.0,8000.0,13995.0,69624.0,17301.0,1280.0,5025.0,27878.0,22909.0,54529.0,4080.0,6814.0,12138.0,18718.0,3156.0,14876.0,28493.0,20035.0,12539.0,9140.0,4069.0,9260.0,18906.0
2017-01-13,8950.0,31808.0,9002.0,33827.0,15758.0,5080.0,29464.0,8000.0,14311.0,69569.0,17370.0,1290.0,5025.0,27547.0,22810.0,54093.0,4070.0,6744.0,11931.0,18718.0,3246.0,14669.0,29424.0,20444.0,12459.0,9140.0,4074.0,9190.0,19071.0
2017-01-16,8960.0,31477.0,8958.0,33827.0,15442.0,5080.0,30096.0,8000.0,14024.0,69350.0,17301.0,1310.0,4863.0,27474.0,22711.0,53744.0,4020.0,6556.0,11860.0,18250.0,3066.0,14463.0,28959.0,20035.0,12620.0,9140.0,4069.0,9050.0,18807.0
2017-01-17,9240.0,31330.0,9046.0,33827.0,15583.0,5060.0,30175.0,7883.0,13708.0,69130.0,17301.0,1320.0,4863.0,28651.0,22645.0,54093.0,3980.0,6556.0,12686.0,18172.0,3273.0,14359.0,29191.0,20035.0,12620.0,9140.0,4064.0,9040.0,18774.0
2017-01-18,9450.0,30926.0,8958.0,33719.0,15372.0,4960.0,29780.0,7958.0,13737.0,69076.0,17820.0,1340.0,4863.0,28172.0,22744.0,53046.0,3980.0,6494.0,12435.0,18016.0,3156.0,14049.0,28121.0,20035.0,12418.0,9094.0,4059.0,8910.0,18643.0
2017-01-19,9590.0,30853.0,8848.0,33449.0,15372.0,4970.0,29385.0,7958.0,13564.0,69076.0,17820.0,1370.0,4863.0,27952.0,22744.0,53046.0,3900.0,6470.0,12686.0,17139.0,3165.0,13843.0,28121.0,19790.0,12337.0,9094.0,4059.0,8800.0,18445.0
2017-01-20,9500.0,30853.0,8848.0,33179.0,15513.0,5090.0,29464.0,7991.0,13564.0,69624.0,17716.0,1370.0,4863.0,27952.0,22744.0,53133.0,3900.0,6588.0,12866.0,17298.0,3336.0,13912.0,28353.0,20035.0,12337.0,9140.0,4054.0,8880.0,18379.0
2017-01-23,9550.0,30853.0,8782.0,33339.0,15600.0,5420.0,29543.0,7891.0,13564.0,70172.0,17197.0,1390.0,4863.0,28025.0,22744.0,53133.0,3900.0,6556.0,13154.0,17617.0,3472.0,13808.0,28679.0,19953.0,12297.0,9094.0,4054.0,8800.0,18313.0
2017-01-24,9850.0,30485.0,8804.0,33339.0,15688.0,5790.0,28911.0,7983.0,13737.0,70172.0,17543.0,1440.0,4863.0,28393.0,22645.0,53133.0,3910.0,6556.0,13333.0,18414.0,3472.0,14290.0,28307.0,19953.0,12459.0,9002.0,3899.0,8830.0,18313.0
2017-01-25,10200.0,30853.0,8870.0,33380.0,15828.0,5600.0,29148.0,7983.0,13880.0,70720.0,17785.0,1340.0,4863.0,28908.0,22777.0,53307.0,3900.0,6603.0,13333.0,18175.0,3697.0,14463.0,28586.0,19872.0,12216.0,9094.0,3987.0,9000.0,18643.0
2017-02-02,10050.0,31220.0,9068.0,34149.0,15758.0,5990.0,29464.0,8541.0,13852.0,72913.0,17993.0,1300.0,4863.0,29018.0,23273.0,54529.0,3900.0,6666.0,13441.0,18534.0,3697.0,14394.0,29145.0,19626.0,12378.0,9140.0,3971.0,8370.0,18544.0
2017-02-03,10050.0,30853.0,9002.0,34230.0,15688.0,5840.0,29148.0,9083.0,13852.0,73406.0,17923.0,1320.0,4863.0,28467.0,23140.0,55314.0,3900.0,6744.0,13261.0,18095.0,3652.0,14428.0,28865.0,19626.0,12539.0,9094.0,3930.0,7790.0,18445.0
2017-02-06,9950.0,31146.0,9024.0,34472.0,15548.0,5920.0,29227.0,9000.0,14139.0,73023.0,18270.0,1410.0,4863.0,28467.0,23504.0,55140.0,3890.0,6884.0,13154.0,17976.0,3832.0,14738.0,28819.0,19545.0,12378.0,9048.0,3966.0,7250.0,18643.0
2017-02-07,9870.0,31440.0,9177.0,34472.0,15618.0,6090.0,29504.0,9000.0,13967.0,73352.0,18616.0,1400.0,4863.0,28871.0,23966.0,55052.0,3900.0,6962.0,13046.0,17856.0,3607.0,14738.0,28772.0,19545.0,12459.0,9002.0,3894.0,6750.0,18577.0
2017-02-08,10000.0,31404.0,9177.0,34472.0,15653.0,6160.0,29701.0,9000.0,14369.0,73406.0,18616.0,1460.0,4863.0,29239.0,24098.0,55140.0,3990.0,6970.0,12830.0,17736.0,3697.0,14600.0,29098.0,19463.0,12539.0,8956.0,3868.0,7070.0,18577.0
2017-02-09,10200.0,31330.0,9134.0,34391.0,15635.0,5950.0,30333.0,8833.0,14800.0,73516.0,18962.0,1440.0,4863.0,29202.0,23900.0,54791.0,3980.0,6954.0,12974.0,18175.0,3697.0,14428.0,29052.0,19463.0,12539.0,9048.0,3889.0,6580.0,18346.0
2017-02-10,10200.0,31220.0,9134.0,33987.0,15600.0,6060.0,30728.0,8750.0,14742.0,73352.0,18962.0,1430.0,4863.0,28908.0,24461.0,55314.0,3940.0,6923.0,13333.0,18494.0,3832.0,14669.0,28633.0,19463.0,12539.0,9094.0,3914.0,6750.0,18873.0
2017-02-13,10000.0,31220.0,9309.0,33825.0,15723.0,6240.0,30886.0,8875.0,14771.0,73352.0,19238.0,1370.0,4863.0,28577.0,24923.0,56274.0,3940.0,6986.0,13297.0,18414.0,3787.0,15633.0,28726.0,19545.0,12539.0,9279.0,3919.0,6760.0,19433.0
2017-02-14,10100.0,31257.0,9265.0,33582.0,16285.0,6520.0,30768.0,8916.0,14685.0,72858.0,19031.0,1460.0,4863.0,28467.0,24791.0,54965.0,3990.0,7040.0,13405.0,18055.0,3850.0,15702.0,28772.0,19626.0,12620.0,9325.0,4074.0,6610.0,19301.0
2017-02-15,9950.0,32689.0,9309.0,33946.0,16144.0,6800.0,30412.0,8791.0,14570.0,72913.0,19100.0,1510.0,4863.0,28687.0,24725.0,55576.0,3980.0,7048.0,13872.0,18494.0,4112.0,15461.0,29145.0,19790.0,12620.0,9371.0,4079.0,6730.0,20388.0
2017-02-16,10450.0,32322.0,9177.0,33946.0,15899.0,7050.0,30570.0,8183.0,14340.0,72365.0,18685.0,1470.0,4863.0,28393.0,24494.0,55314.0,3980.0,6978.0,13872.0,18733.0,4319.0,15151.0,30542.0,19749.0,12742.0,9925.0,4038.0,6670.0,20487.0
2017-02-17,11000.0,32322.0,9243.0,33744.0,15899.0,7240.0,30412.0,8583.0,14024.0,71268.0,18892.0,1440.0,4863.0,28172.0,24758.0,54965.0,3950.0,6915.0,13585.0,19849.0,4337.0,15289.0,30728.0,19749.0,12701.0,9925.0,4038.0,6490.0,20948.0
2017-02-20,11050.0,33277.0,9243.0,33987.0,15811.0,7740.0,30333.0,8958.0,14053.0,71268.0,19031.0,1410.0,4863.0,27915.0,25880.0,54965.0,3900.0,6556.0,13297.0,19769.0,4283.0,15874.0,30821.0,19749.0,12863.0,9925.0,4213.0,6650.0,21409.0
2017-02-21,10850.0,34122.0,9243.0,34432.0,15934.0,8200.0,30610.0,9125.0,13967.0,71433.0,18858.0,1430.0,4863.0,28246.0,25649.0,54529.0,3950.0,6595.0,13154.0,19769.0,4238.0,15840.0,31286.0,19790.0,12863.0,10294.0,4255.0,6650.0,21541.0
2017-02-22,10950.0,33571.0,9463.0,34149.0,16074.0,8120.0,31834.0,9000.0,13852.0,71488.0,18650.0,1420.0,4863.0,27878.0,25385.0,53918.0,3990.0,6275.0,12938.0,20168.0,4130.0,16047.0,33428.0,19790.0,12984.0,10156.0,4368.0,6680.0,21146.0
2017-02-23,11050.0,33240.0,9485.0,34149.0,16144.0,8140.0,31202.0,8916.0,14110.0,71433.0,18477.0,1410.0,4863.0,27658.0,25022.0,52784.0,3990.0,6338.0,12866.0,20327.0,4139.0,15737.0,35477.0,19790.0,12984.0,10156.0,4317.0,6670.0,22266.0
2017-02-24,10300.0,33240.0,9353.0,33744.0,16144.0,7580.0,29938.0,8833.0,13995.0,72310.0,18339.0,1460.0,4863.0,27547.0,25154.0,51999.0,4260.0,6314.0,12974.0,20487.0,4112.0,15874.0,33009.0,19749.0,13025.0,10110.0,4317.0,6580.0,22332.0
2017-02-27,10450.0,33754.0,9353.0,33178.0,16337.0,8110.0,29306.0,8750.0,14168.0,72255.0,18581.0,1400.0,4863.0,28099.0,25583.0,51911.0,4430.0,6283.0,13154.0,20726.0,4103.0,15599.0,34732.0,19667.0,13025.0,10110.0,4384.0,6460.0,22727.0
2017-02-28,10300.0,33056.0,9309.0,33178.0,16092.0,8180.0,29306.0,8875.0,14024.0,72036.0,18471.0,1420.0,4863.0,27510.0,24758.0,51911.0,4490.0,6244.0,13118.0,20606.0,4094.0,15289.0,32776.0,19626.0,13025.0,10110.0,4384.0,6310.0,22859.0
2017-03-01,10200.0,32836.0,9309.0,33178.0,16039.0,8150.0,29622.0,9000.0,14369.0,71707.0,18213.0,1400.0,4863.0,27363.0,24923.0,50952.0,4490.0,6385.0,12938.0,20168.0,3877.0,15289.0,31877.0,19626.0,12944.0,10340.0,4332.0,6320.0,22398.0
2017-03-02,10200.0,32395.0,9090.0,33097.0,15951.0,7910.0,29622.0,9083.0,14168.0,71104.0,18250.0,1390.0,4863.0,27143.0,25121.0,50603.0,4430.0,6556.0,12902.0,20327.0,4058.0,15151.0,32161.0,19667.0,12944.0,10710.0,4507.0,6340.0,22068.0
2017-03-03,10900.0,32689.0,9134.0,33178.0,16021.0,8050.0,29227.0,9083.0,14426.0,71214.0,18140.0,1350.0,4863.0,27584.0,25352.0,51650.0,4350.0,6400.0,13154.0,20168.0,4058.0,14807.0,32161.0,19667.0,12944.0,10756.0,4497.0,6300.0,21805.0
2017-03-06,10800.0,32873.0,9221.0,33178.0,16127.0,8070.0,29306.0,9041.0,14426.0,71762.0,18912.0,1340.0,4863.0,27437.0,25187.0,51650.0,4330.0,6431.0,13225.0,20566.0,4103.0,14669.0,31735.0,19708.0,12863.0,10802.0,4642.0,6150.0,22134.0
2017-03-07,10500.0,32946.0,9221.0,33178.0,16074.0,8010.0,29069.0,8875.0,14254.0,71268.0,19243.0,1360.0,4863.0,27584.0,25253.0,51911.0,4100.0,6431.0,13154.0,21124.0,4094.0,14979.0,33911.0,19708.0,12863.0,10825.0,4642.0,6100.0,23320.0
2017-03-08,10600.0,32689.0,9221.0,33744.0,16074.0,8040.0,28832.0,9083.0,14254.0,71597.0,19207.0,1350.0,4863.0,27731.0,25682.0,51650.0,4160.0,6439.0,13190.0,21084.0,4121.0,14910.0,34620.0,19667.0,12863.0,10848.0,4595.0,6040.0,24242.0
2017-03-09,10450.0,32469.0,9441.0,33785.0,15969.0,8300.0,28832.0,9000.0,14283.0,71542.0,18986.0,1440.0,4863.0,27805.0,26045.0,51562.0,4210.0,6556.0,13225.0,21363.0,4130.0,14566.0,36701.0,19667.0,12944.0,10733.0,4538.0,6070.0,24637.0
2017-03-10,10450.0,32469.0,9375.0,33785.0,16144.0,8340.0,29464.0,9083.0,14024.0,71214.0,19869.0,1400.0,4863.0,27584.0,25946.0,51562.0,4220.0,6572.0,13082.0,21045.0,4013.0,14566.0,36086.0,19667.0,12701.0,10756.0,4471.0,6090.0,24374.0
2017-03-13,10550.0,32469.0,9397.0,33744.0,16057.0,8210.0,28990.0,9041.0,13967.0,71104.0,20016.0,1390.0,4863.0,27253.0,25583.0,51301.0,3980.0,6572.0,12902.0,21523.0,3914.0,14325.0,35566.0,19626.0,12944.0,10664.0,4574.0,6060.0,24440.0
2017-03-14,10450.0,32359.0,9397.0,34958.0,16039.0,8230.0,29306.0,9041.0,14024.0,71652.0,20678.0,1370.0,4863.0,27253.0,25682.0,51388.0,3980.0,6564.0,12866.0,21124.0,3923.0,14394.0,35944.0,19585.0,12944.0,10664.0,4528.0,6480.0,24110.0
2017-03-15,10350.0,31955.0,9353.0,35403.0,15986.0,8290.0,29306.0,9041.0,13909.0,72913.0,20310.0,1350.0,4863.0,27179.0,25319.0,51475.0,3960.0,6486.0,12794.0,21443.0,4058.0,14221.0,35093.0,19585.0,12863.0,10756.0,4528.0,6790.0,23254.0
2017-03-16,10350.0,32322.0,9792.0,35201.0,16039.0,8870.0,29504.0,9083.0,14024.0,73461.0,20605.0,1390.0,4863.0,27290.0,25022.0,51388.0,3980.0,6525.0,12830.0,21523.0,3796.0,14497.0,35424.0,19585.0,12863.0,11171.0,4590.0,6680.0,24110.0
2017-03-17,10300.0,32175.0,9990.0,35686.0,16109.0,9100.0,29622.0,9083.0,13880.0,73461.0,20384.0,1360.0,4863.0,27216.0,25154.0,51475.0,3980.0,6447.0,12974.0,21682.0,3914.0,14325.0,34762.0,19585.0,12863.0,11218.0,4884.0,6560.0,23913.0
2017-03-20,10550.0,31808.0,10100.0,37143.0,16355.0,9110.0,30570.0,9500.0,13995.0,73406.0,20458.0,1360.0,4863.0,27621.0,25385.0,53220.0,4040.0,6533.0,13154.0,22081.0,3896.0,14325.0,35566.0,19585.0,12863.0,11287.0,4920.0,6800.0,23550.0
2017-03-21,10700.0,30449.0,10100.0,38114.0,16355.0,9320.0,30807.0,9833.0,14024.0,74338.0,19722.0,1360.0,4863.0,27952.0,25385.0,52435.0,4060.0,6689.0,13297.0,21921.0,3887.0,14221.0,36890.0,19626.0,12863.0,11171.0,4920.0,7010.0,23056.0
2017-03-22,10750.0,30596.0,9902.0,38438.0,16179.0,9680.0,31281.0,10166.0,13880.0,74887.0,19354.0,1360.0,4863.0,27731.0,24626.0,51911.0,4050.0,6619.0,13190.0,21603.0,4148.0,13980.0,37363.0,19545.0,12701.0,11171.0,4693.0,6920.0,22463.0
2017-03-23,11400.0,31220.0,9990.0,38842.0,16846.0,10100.0,32821.0,10250.0,13880.0,76860.0,19869.0,1360.0,4863.0,28136.0,24593.0,52522.0,4050.0,6673.0,13297.0,21324.0,4437.0,14049.0,35471.0,20117.0,12782.0,11171.0,4709.0,6800.0,23056.0
2017-03-24,11400.0,31110.0,10122.0,38680.0,16741.0,9900.0,32782.0,9833.0,13852.0,77683.0,19722.0,1370.0,4863.0,27952.0,24626.0,52871.0,4200.0,6720.0,13441.0,20845.0,4743.0,14118.0,35944.0,20035.0,12863.0,11171.0,4693.0,6860.0,23221.0
2017-03-27,11400.0,31110.0,10297.0,38680.0,16706.0,9900.0,32782.0,9916.0,13938.0,77847.0,19648.0,1340.0,4863.0,27805.0,24329.0,53307.0,4240.0,6720.0,13513.0,21204.0,5068.0,13877.0,36464.0,20199.0,12823.0,11171.0,4642.0,7060.0,22859.0
2017-03-28,11150.0,30853.0,10297.0,37224.0,16636.0,9650.0,32624.0,9958.0,13909.0,77189.0,20421.0,1350.0,4863.0,27510.0,24329.0,53395.0,4200.0,6705.0,13297.0,20766.0,5419.0,13980.0,36701.0,20199.0,12823.0,11933.0,4564.0,6980.0,22990.0
2017-03-29,11200.0,31000.0,10341.0,38033.0,16671.0,9200.0,32940.0,9833.0,13880.0,77737.0,20605.0,1320.0,4863.0,27437.0,24956.0,53656.0,4170.0,6775.0,13190.0,20805.0,5798.0,14015.0,36133.0,19994.0,12823.0,11725.0,4538.0,6980.0,22727.0
2017-03-30,11250.0,31000.0,10473.0,37628.0,16530.0,9060.0,33177.0,9833.0,13679.0,78943.0,20310.0,1340.0,4863.0,27363.0,24758.0,52609.0,4180.0,7013.0,13190.0,20885.0,6204.0,14049.0,35566.0,20199.0,12823.0,11725.0,4544.0,6890.0,22167.0
2017-03-31,11450.0,30706.0,10473.0,38073.0,16601.0,9150.0,33177.0,9708.0,13938.0,78560.0,20090.0,1330.0,4863.0,27143.0,25022.0,51650.0,4030.0,7153.0,13010.0,21443.0,5771.0,13808.0,35660.0,20199.0,12823.0,11702.0,4471.0,6800.0,22793.0
2017-04-03,12250.0,30485.0,10627.0,38761.0,16285.0,9050.0,32387.0,9875.0,13765.0,79108.0,20016.0,1300.0,4863.0,26775.0,24461.0,51213.0,3990.0,7481.0,12938.0,21363.0,6168.0,13567.0,36370.0,20362.0,12782.0,11818.0,4544.0,7010.0,22661.0
2017-04-04,12400.0,30853.0,10451.0,38195.0,16495.0,9600.0,32545.0,9833.0,13765.0,78943.0,19943.0,1270.0,4863.0,27069.0,24461.0,51562.0,3900.0,7563.0,12902.0,21483.0,6312.0,13567.0,36417.0,20526.0,12782.0,11679.0,4544.0,7100.0,22595.0
2017-04-05,12300.0,30559.0,10100.0,37143.0,16337.0,9350.0,32308.0,9833.0,13507.0,78615.0,19722.0,1270.0,4863.0,27106.0,24428.0,50864.0,3630.0,7364.0,12938.0,21523.0,6294.0,13533.0,36086.0,20649.0,12782.0,11541.0,4538.0,7050.0,22266.0
2017-04-07,13150.0,30853.0,10187.0,38276.0,16495.0,9250.0,31755.0,10166.0,13650.0,78176.0,19538.0,1270.0,4863.0,27069.0,24560.0,50864.0,3500.0,7457.0,12938.0,21483.0,5861.0,13808.0,36133.0,20689.0,12742.0,11402.0,4538.0,7010.0,21969.0
2017-04-10,12800.0,31146.0,10495.0,37628.0,16495.0,9190.0,31953.0,9958.0,13564.0,78176.0,19575.0,1260.0,4863.0,26996.0,25088.0,51911.0,3490.0,7481.0,12866.0,21284.0,5843.0,13671.0,35897.0,20608.0,12701.0,11425.0,4497.0,7060.0,22002.0
2017-04-11,12650.0,31257.0,10363.0,37305.0,16478.0,9140.0,33058.0,9875.0,13478.0,78669.0,19575.0,1260.0,4863.0,27143.0,25385.0,51388.0,3250.0,7469.0,13010.0,21682.0,5573.0,13808.0,35660.0,20281.0,12701.0,11495.0,4693.0,7050.0,22266.0
2017-04-12,12750.0,30889.0,10078.0,37062.0,16688.0,8600.0,32545.0,9708.0,13334.0,78943.0,19611.0,1200.0,4863.0,27069.0,25385.0,51301.0,3080.0,7399.0,12794.0,21682.0,5230.0,13946.0,34951.0,19913.0,12863.0,11541.0,4693.0,7030.0,22068.0
2017-04-13,11900.0,31146.0,9880.0,37021.0,16583.0,8600.0,32782.0,9708.0,13133.0,78450.0,19722.0,1210.0,4863.0,27032.0,25583.0,51388.0,3070.0,7376.0,12758.0,23197.0,5591.0,13774.0,33769.0,19953.0,13268.0,11541.0,4765.0,7020.0,21442.0
2017-04-14,11600.0,30669.0,9748.0,36819.0,16162.0,8200.0,31676.0,9541.0,13018.0,77683.0,19354.0,1210.0,4863.0,26738.0,25220.0,50864.0,3280.0,7235.0,12579.0,23197.0,5979.0,13533.0,34431.0,20035.0,13187.0,11448.0,4745.0,6950.0,20817.0
2017-04-17,11200.0,30669.0,9595.0,35605.0,16039.0,8120.0,30807.0,9500.0,13104.0,77847.0,18655.0,1130.0,4863.0,26113.0,24692.0,50254.0,3250.0,7141.0,12219.0,23117.0,6393.0,13223.0,33201.0,20035.0,13227.0,11541.0,4693.0,6960.0,20751.0
2017-04-18,11300.0,30632.0,9902.0,37224.0,16144.0,8050.0,31755.0,9500.0,13277.0,79163.0,18691.0,1120.0,4863.0,26370.0,24890.0,50952.0,3260.0,7083.0,12435.0,22719.0,6213.0,13257.0,34005.0,20035.0,13106.0,11587.0,4693.0,6960.0,20981.0
2017-04-19,11600.0,30485.0,9770.0,37062.0,16144.0,8070.0,31597.0,9166.0,14196.0,79711.0,18912.0,1190.0,4863.0,26407.0,26607.0,51039.0,3270.0,7247.0,12435.0,23436.0,6087.0,13051.0,34242.0,20035.0,13025.0,11818.0,4647.0,6920.0,21673.0
2017-04-20,11600.0,29824.0,9814.0,36334.0,16092.0,8160.0,31400.0,9333.0,13794.0,79437.0,19133.0,1200.0,4689.0,26039.0,27267.0,50079.0,3200.0,7130.0,12507.0,22719.0,5753.0,12810.0,34431.0,19994.0,13025.0,11725.0,4884.0,6950.0,21278.0
2017-04-21,11250.0,29751.0,9814.0,36414.0,16092.0,8290.0,30491.0,9125.0,13507.0,79327.0,19133.0,1210.0,4724.0,26113.0,27729.0,49992.0,3230.0,7130.0,12291.0,22878.0,6033.0,12810.0,34431.0,19953.0,13370.0,11679.0,5003.0,6930.0,21409.0
2017-04-24,10500.0,29383.0,9661.0,36738.0,16057.0,8680.0,30965.0,9750.0,13104.0,78943.0,18875.0,1170.0,4863.0,25819.0,28818.0,49730.0,3230.0,7036.0,12219.0,21762.0,6447.0,12947.0,34620.0,19872.0,13197.0,11633.0,5157.0,6900.0,21212.0
2017-04-25,11100.0,29641.0,9726.0,36819.0,16021.0,8530.0,30965.0,9583.0,13219.0,78615.0,19133.0,1150.0,4921.0,25819.0,28389.0,49992.0,3200.0,6977.0,12291.0,21762.0,6177.0,12741.0,34525.0,19831.0,13370.0,11495.0,5028.0,6650.0,21311.0
2017-04-26,11850.0,29677.0,9836.0,36779.0,16144.0,8790.0,30807.0,9250.0,13679.0,78889.0,19611.0,1170.0,4979.0,25782.0,28554.0,49992.0,3290.0,6837.0,12363.0,22240.0,6601.0,12810.0,34667.0,19790.0,13370.0,11541.0,5364.0,6840.0,21541.0
2017-04-27,12400.0,30045.0,9770.0,36536.0,16320.0,8710.0,31281.0,9500.0,13564.0,80314.0,20090.0,1250.0,4932.0,25635.0,29379.0,49992.0,3260.0,6907.0,12435.0,22440.0,7061.0,12775.0,34951.0,20894.0,13370.0,11541.0,5389.0,6750.0,22299.0
2017-04-28,11550.0,30045.0,9617.0,35969.0,16302.0,8650.0,31281.0,9333.0,13507.0,81136.0,20494.0,1330.0,4840.0,25819.0,29016.0,49992.0,3240.0,6884.0,12471.0,22240.0,7548.0,12190.0,36133.0,22325.0,13456.0,11541.0,5492.0,6760.0,22957.0
2017-05-03,11650.0,29751.0,9726.0,35848.0,16495.0,9000.0,30965.0,9291.0,13535.0,81301.0,21893.0,1280.0,4932.0,26113.0,30040.0,51039.0,3240.0,6814.0,12579.0,22240.0,8071.0,11363.0,35944.0,23061.0,13413.0,11541.0,5312.0,6290.0,23715.0
2017-05-04,12150.0,29604.0,9924.0,35605.0,16495.0,9420.0,31360.0,9458.0,13392.0,82525.0,21414.0,1250.0,5025.0,26701.0,30667.0,50428.0,3250.0,6837.0,12794.0,21961.0,8630.0,10606.0,35377.0,22489.0,13499.0,11771.0,5673.0,6040.0,23715.0
2017-05-05,12100.0,29677.0,9880.0,34877.0,16530.0,9100.0,30965.0,9250.0,13363.0,81469.0,21561.0,1250.0,5274.0,26554.0,31294.0,50603.0,3260.0,6837.0,12758.0,22639.0,9198.0,11329.0,36181.0,21180.0,13715.0,11771.0,6034.0,6070.0,23748.0
2017-05-08,11750.0,29677.0,10100.0,34513.0,16495.0,8500.0,30886.0,9250.0,13622.0,81080.0,22739.0,1220.0,5639.0,26297.0,31360.0,50166.0,3320.0,6825.0,12758.0,23157.0,9829.0,11226.0,36701.0,20853.0,13715.0,12579.0,6060.0,6210.0,24011.0
2017-05-09,11900.0,29934.0,10451.0,34311.0,16952.0,8900.0,32071.0,9333.0,13535.0,80024.0,23401.0,1250.0,5789.0,26812.0,31426.0,50166.0,3460.0,6954.0,12902.0,23755.0,10505.0,11122.0,36323.0,20689.0,13844.0,12764.0,6214.0,6640.0,23946.0
2017-05-10,12400.0,29714.0,10341.0,34715.0,16881.0,8690.0,31913.0,9375.0,13650.0,80246.0,22628.0,1240.0,5708.0,27032.0,30370.0,49992.0,3420.0,7024.0,13154.0,24632.0,11227.0,11226.0,36323.0,20035.0,13758.0,12695.0,5828.0,6740.0,23452.0
2017-05-11,12350.0,29751.0,10407.0,34553.0,16881.0,8520.0,31992.0,9333.0,13852.0,80302.0,22812.0,1220.0,5610.0,27069.0,29743.0,49992.0,3350.0,7059.0,13010.0,24831.0,11993.0,11019.0,37600.0,21017.0,13801.0,12556.0,5957.0,6710.0,23023.0
2017-05-12,12200.0,29751.0,10319.0,34472.0,16846.0,8660.0,31992.0,9333.0,13794.0,80468.0,23475.0,1230.0,5905.0,26812.0,30304.0,50254.0,3350.0,6954.0,13046.0,24114.0,12805.0,11019.0,36701.0,21180.0,14232.0,12625.0,6060.0,6600.0,24604.0
2017-05-15,12650.0,30045.0,10539.0,34472.0,16776.0,8810.0,32466.0,9291.0,13679.0,79968.0,23180.0,1260.0,6108.0,26701.0,30832.0,50079.0,3460.0,6907.0,13010.0,24831.0,13661.0,11019.0,36796.0,20689.0,14664.0,12833.0,6395.0,6750.0,26317.0
2017-05-16,12350.0,30485.0,10407.0,35484.0,16671.0,8940.0,32387.0,9166.0,13679.0,79746.0,22886.0,1270.0,6050.0,26517.0,29875.0,49730.0,3690.0,6790.0,12794.0,24632.0,14608.0,11122.0,36985.0,20526.0,14750.0,12926.0,6111.0,6880.0,25691.0
2017-05-17,12500.0,30338.0,10583.0,35201.0,16776.0,8960.0,32229.0,9166.0,13708.0,81691.0,22886.0,1260.0,5783.0,26628.0,30673.0,50166.0,3570.0,6802.0,12758.0,24552.0,15600.0,11019.0,38214.0,20730.0,15009.0,12995.0,6163.0,7300.0,26087.0
2017-05-18,12450.0,30338.0,10758.0,35201.0,16811.0,8800.0,32229.0,9250.0,13622.0,81135.0,22665.0,1250.0,5587.0,26738.0,30806.0,49992.0,3490.0,6673.0,12902.0,24114.0,16682.0,10847.0,37079.0,20608.0,14922.0,12649.0,6034.0,7770.0,25428.0
2017-05-19,12400.0,30045.0,11417.0,34796.0,16987.0,9000.0,32782.0,9250.0,13802.0,82191.0,24247.0,1270.0,5615.0,27032.0,31172.0,49992.0,3500.0,6720.0,13082.0,24313.0,17809.0,10881.0,36654.0,21425.0,14879.0,12302.0,5957.0,7800.0,27206.0
